timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 10:24:10.582, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 81.62 W, 35
2026/08/28 10:24:10.583, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 61.72 W, 39
2026/08/28 10:24:10.584, 2, NVIDIA RTX 6000 Ada Generation, 3 %, 2 MiB, 49140 MiB, 49.29 W, 35
2026/08/28 10:24:10.585, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 39.80 W, 38
2026/08/28 10:24:20.587, 0, NVIDIA RTX 6000 Ada Generation, 23 %, 17400 MiB, 49140 MiB, 82.36 W, 36
2026/08/28 10:24:20.587, 1, NVIDIA RTX 6000 Ada Generation, 23 %, 17496 MiB, 49140 MiB, 84.24 W, 40
2026/08/28 10:24:20.587, 2, NVIDIA RTX 6000 Ada Generation, 23 %, 17884 MiB, 49140 MiB, 75.97 W, 36
2026/08/28 10:24:20.587, 3, NVIDIA RTX 6000 Ada Generation, 23 %, 17516 MiB, 49140 MiB, 85.10 W, 40
2026/08/28 10:24:30.588, 0, NVIDIA RTX 6000 Ada Generation, 82 %, 26332 MiB, 49140 MiB, 232.43 W, 44
2026/08/28 10:24:30.588, 1, NVIDIA RTX 6000 Ada Generation, 84 %, 26420 MiB, 49140 MiB, 233.50 W, 49
2026/08/28 10:24:30.588, 2, NVIDIA RTX 6000 Ada Generation, 81 %, 26360 MiB, 49140 MiB, 234.22 W, 45
2026/08/28 10:24:30.588, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26232 MiB, 49140 MiB, 229.00 W, 49
2026/08/28 10:24:40.590, 0, NVIDIA RTX 6000 Ada Generation, 80 %, 26556 MiB, 49140 MiB, 230.62 W, 49
2026/08/28 10:24:40.590, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 26642 MiB, 49140 MiB, 242.68 W, 53
2026/08/28 10:24:40.590, 2, NVIDIA RTX 6000 Ada Generation, 82 %, 26438 MiB, 49140 MiB, 240.53 W, 49
2026/08/28 10:24:40.590, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26272 MiB, 49140 MiB, 85.45 W, 45
2026/08/28 10:24:50.591, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 26610 MiB, 49140 MiB, 96.05 W, 47
2026/08/28 10:24:50.591, 1, NVIDIA RTX 6000 Ada Generation, 92 %, 27058 MiB, 49140 MiB, 250.47 W, 57
2026/08/28 10:24:50.591, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 26582 MiB, 49140 MiB, 80.67 W, 47
2026/08/28 10:24:50.592, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26272 MiB, 49140 MiB, 85.72 W, 46
2026/08/28 10:25:00.592, 0, NVIDIA RTX 6000 Ada Generation, 1 %, 26624 MiB, 49140 MiB, 82.72 W, 46
2026/08/28 10:25:00.592, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 27404 MiB, 49140 MiB, 133.84 W, 57
2026/08/28 10:25:00.592, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 26596 MiB, 49140 MiB, 78.01 W, 45
2026/08/28 10:25:00.592, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26254 MiB, 49140 MiB, 86.44 W, 46
