timestamp, index, name, utilization.gpu [%], memory.used [MiB]
2026/09/07 20:07:23.433, 0, NVIDIA L40S, 0 %, 0 MiB
2026/09/07 20:07:23.434, 1, NVIDIA L40S, 0 %, 0 MiB
2026/09/07 20:07:23.434, 2, NVIDIA L40S, 0 %, 0 MiB
2026/09/07 20:07:23.435, 3, NVIDIA L40S, 0 %, 0 MiB
2026/09/07 20:07:38.436, 0, NVIDIA L40S, 0 %, 583 MiB
2026/09/07 20:07:38.436, 1, NVIDIA L40S, 0 %, 585 MiB
2026/09/07 20:07:38.436, 2, NVIDIA L40S, 0 %, 583 MiB
2026/09/07 20:07:38.436, 3, NVIDIA L40S, 0 %, 585 MiB
2026/09/07 20:07:53.437, 0, NVIDIA L40S, 45 %, 3307 MiB
2026/09/07 20:07:53.437, 1, NVIDIA L40S, 0 %, 585 MiB
2026/09/07 20:07:53.437, 2, NVIDIA L40S, 39 %, 2369 MiB
2026/09/07 20:07:53.437, 3, NVIDIA L40S, 0 %, 585 MiB
2026/09/07 20:08:08.438, 0, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:08.438, 1, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:08.438, 2, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:08.438, 3, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:23.439, 0, NVIDIA L40S, 73 %, 24429 MiB
2026/09/07 20:08:23.439, 1, NVIDIA L40S, 90 %, 24431 MiB
2026/09/07 20:08:23.439, 2, NVIDIA L40S, 80 %, 24529 MiB
2026/09/07 20:08:23.439, 3, NVIDIA L40S, 69 %, 24399 MiB
2026/09/07 20:08:38.439, 0, NVIDIA L40S, 73 %, 24561 MiB
2026/09/07 20:08:38.440, 1, NVIDIA L40S, 80 %, 24543 MiB
2026/09/07 20:08:38.440, 2, NVIDIA L40S, 89 %, 24549 MiB
2026/09/07 20:08:38.440, 3, NVIDIA L40S, 68 %, 24525 MiB
2026/09/07 20:08:53.440, 0, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:53.440, 1, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:53.440, 2, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:08:53.440, 3, NVIDIA L40S, 0 %, 3 MiB
2026/09/07 20:09:08.441, 0, NVIDIA L40S, 97 %, 25001 MiB
2026/09/07 20:09:08.441, 1, NVIDIA L40S, 88 %, 24999 MiB
2026/09/07 20:09:08.441, 2, NVIDIA L40S, 97 %, 25001 MiB
2026/09/07 20:09:08.441, 3, NVIDIA L40S, 91 %, 25035 MiB
2026/09/07 20:09:23.442, 0, NVIDIA L40S, 97 %, 25131 MiB
2026/09/07 20:09:23.442, 1, NVIDIA L40S, 98 %, 25103 MiB
2026/09/07 20:09:23.442, 2, NVIDIA L40S, 91 %, 25067 MiB
2026/09/07 20:09:23.442, 3, NVIDIA L40S, 97 %, 25115 MiB
2026/09/07 20:09:38.443, 0, NVIDIA L40S, 0 %, 25171 MiB
2026/09/07 20:09:38.443, 1, NVIDIA L40S, 0 %, 25103 MiB
2026/09/07 20:09:38.443, 2, NVIDIA L40S, 90 %, 25117 MiB
2026/09/07 20:09:38.443, 3, NVIDIA L40S, 0 %, 25115 MiB
