timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 07:52:15.592, 0, NVIDIA RTX 6000 Ada Generation, 84 %, 26510 MiB, 49140 MiB, 264.14 W, 71
2026/08/28 07:52:15.592, 1, NVIDIA RTX 6000 Ada Generation, 83 %, 26584 MiB, 49140 MiB, 259.23 W, 78
2026/08/28 07:52:15.592, 2, NVIDIA RTX 6000 Ada Generation, 85 %, 26628 MiB, 49140 MiB, 292.47 W, 75
2026/08/28 07:52:15.592, 3, NVIDIA RTX 6000 Ada Generation, 81 %, 26478 MiB, 49140 MiB, 265.10 W, 81
2026/08/28 07:52:25.593, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26590 MiB, 49140 MiB, 276.21 W, 71
2026/08/28 07:52:25.593, 1, NVIDIA RTX 6000 Ada Generation, 77 %, 26584 MiB, 49140 MiB, 256.95 W, 79
2026/08/28 07:52:25.593, 2, NVIDIA RTX 6000 Ada Generation, 81 %, 26628 MiB, 49140 MiB, 277.97 W, 75
2026/08/28 07:52:25.594, 3, NVIDIA RTX 6000 Ada Generation, 86 %, 26478 MiB, 49140 MiB, 287.11 W, 82
2026/08/28 07:52:35.594, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 26590 MiB, 49140 MiB, 274.91 W, 72
2026/08/28 07:52:35.595, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 26584 MiB, 49140 MiB, 277.92 W, 80
2026/08/28 07:52:35.595, 2, NVIDIA RTX 6000 Ada Generation, 76 %, 26628 MiB, 49140 MiB, 277.34 W, 75
2026/08/28 07:52:35.595, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 26478 MiB, 49140 MiB, 269.15 W, 82
2026/08/28 07:52:45.595, 0, NVIDIA RTX 6000 Ada Generation, 83 %, 26590 MiB, 49140 MiB, 277.71 W, 72
2026/08/28 07:52:45.596, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26584 MiB, 49140 MiB, 259.76 W, 80
2026/08/28 07:52:45.596, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26628 MiB, 49140 MiB, 293.69 W, 75
2026/08/28 07:52:45.596, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26538 MiB, 49140 MiB, 288.92 W, 83
2026/08/28 07:52:55.597, 0, NVIDIA RTX 6000 Ada Generation, 81 %, 26596 MiB, 49140 MiB, 261.94 W, 72
2026/08/28 07:52:55.597, 1, NVIDIA RTX 6000 Ada Generation, 75 %, 26584 MiB, 49140 MiB, 258.40 W, 80
2026/08/28 07:52:55.597, 2, NVIDIA RTX 6000 Ada Generation, 77 %, 26628 MiB, 49140 MiB, 274.90 W, 75
2026/08/28 07:52:55.597, 3, NVIDIA RTX 6000 Ada Generation, 78 %, 26538 MiB, 49140 MiB, 269.92 W, 82
2026/08/28 07:53:05.598, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 26596 MiB, 49140 MiB, 280.14 W, 73
2026/08/28 07:53:05.598, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26584 MiB, 49140 MiB, 261.45 W, 81
2026/08/28 07:53:05.598, 2, NVIDIA RTX 6000 Ada Generation, 80 %, 26628 MiB, 49140 MiB, 284.36 W, 75
2026/08/28 07:53:05.598, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26538 MiB, 49140 MiB, 288.97 W, 83
2026/08/28 07:53:15.599, 0, NVIDIA RTX 6000 Ada Generation, 80 %, 26596 MiB, 49140 MiB, 263.46 W, 73
2026/08/28 07:53:15.599, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26584 MiB, 49140 MiB, 265.98 W, 81
2026/08/28 07:53:15.599, 2, NVIDIA RTX 6000 Ada Generation, 81 %, 26628 MiB, 49140 MiB, 272.86 W, 75
2026/08/28 07:53:15.599, 3, NVIDIA RTX 6000 Ada Generation, 80 %, 26538 MiB, 49140 MiB, 268.90 W, 83
2026/08/28 07:53:25.600, 0, NVIDIA RTX 6000 Ada Generation, 80 %, 26596 MiB, 49140 MiB, 262.77 W, 73
2026/08/28 07:53:25.600, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26584 MiB, 49140 MiB, 259.36 W, 82
2026/08/28 07:53:25.601, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 26638 MiB, 49140 MiB, 275.88 W, 75
2026/08/28 07:53:25.601, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26538 MiB, 49140 MiB, 269.01 W, 83
2026/08/28 07:53:35.601, 0, NVIDIA RTX 6000 Ada Generation, 90 %, 26596 MiB, 49140 MiB, 271.88 W, 74
2026/08/28 07:53:35.602, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26590 MiB, 49140 MiB, 266.70 W, 82
2026/08/28 07:53:35.602, 2, NVIDIA RTX 6000 Ada Generation, 79 %, 26638 MiB, 49140 MiB, 271.82 W, 75
2026/08/28 07:53:35.602, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 26538 MiB, 49140 MiB, 290.03 W, 84
2026/08/28 07:53:45.603, 0, NVIDIA RTX 6000 Ada Generation, 79 %, 26596 MiB, 49140 MiB, 265.35 W, 74
2026/08/28 07:53:45.603, 1, NVIDIA RTX 6000 Ada Generation, 89 %, 26590 MiB, 49140 MiB, 274.54 W, 82
2026/08/28 07:53:45.603, 2, NVIDIA RTX 6000 Ada Generation, 87 %, 26638 MiB, 49140 MiB, 292.94 W, 76
2026/08/28 07:53:45.603, 3, NVIDIA RTX 6000 Ada Generation, 88 %, 26538 MiB, 49140 MiB, 290.20 W, 84
2026/08/28 07:53:55.604, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26596 MiB, 49140 MiB, 282.63 W, 74
2026/08/28 07:53:55.604, 1, NVIDIA RTX 6000 Ada Generation, 84 %, 26590 MiB, 49140 MiB, 283.58 W, 83
2026/08/28 07:53:55.604, 2, NVIDIA RTX 6000 Ada Generation, 84 %, 26638 MiB, 49140 MiB, 293.02 W, 76
2026/08/28 07:53:55.604, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 26538 MiB, 49140 MiB, 290.39 W, 84
2026/08/28 07:54:05.605, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 26596 MiB, 49140 MiB, 281.84 W, 74
2026/08/28 07:54:05.605, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 26590 MiB, 49140 MiB, 283.16 W, 83
2026/08/28 07:54:05.605, 2, NVIDIA RTX 6000 Ada Generation, 83 %, 26638 MiB, 49140 MiB, 277.72 W, 74
2026/08/28 07:54:05.605, 3, NVIDIA RTX 6000 Ada Generation, 87 %, 26538 MiB, 49140 MiB, 285.43 W, 83
2026/08/28 07:54:15.606, 0, NVIDIA RTX 6000 Ada Generation, 84 %, 26636 MiB, 49140 MiB, 268.47 W, 74
2026/08/28 07:54:15.606, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 26590 MiB, 49140 MiB, 283.20 W, 84
2026/08/28 07:54:15.606, 2, NVIDIA RTX 6000 Ada Generation, 78 %, 26638 MiB, 49140 MiB, 274.39 W, 76
2026/08/28 07:54:15.607, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 26538 MiB, 49140 MiB, 290.12 W, 83
2026/08/28 07:54:25.607, 0, NVIDIA RTX 6000 Ada Generation, 81 %, 26636 MiB, 49140 MiB, 266.25 W, 74
2026/08/28 07:54:25.608, 1, NVIDIA RTX 6000 Ada Generation, 89 %, 26590 MiB, 49140 MiB, 285.04 W, 84
2026/08/28 07:54:25.608, 2, NVIDIA RTX 6000 Ada Generation, 82 %, 26638 MiB, 49140 MiB, 276.17 W, 76
2026/08/28 07:54:25.608, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 26538 MiB, 49140 MiB, 267.28 W, 82
2026/08/28 07:54:35.609, 0, NVIDIA RTX 6000 Ada Generation, 81 %, 26636 MiB, 49140 MiB, 261.69 W, 74
2026/08/28 07:54:35.609, 1, NVIDIA RTX 6000 Ada Generation, 80 %, 26590 MiB, 49140 MiB, 267.64 W, 84
2026/08/28 07:54:35.609, 2, NVIDIA RTX 6000 Ada Generation, 87 %, 26638 MiB, 49140 MiB, 294.69 W, 77
2026/08/28 07:54:35.609, 3, NVIDIA RTX 6000 Ada Generation, 79 %, 26538 MiB, 49140 MiB, 266.44 W, 81
2026/08/28 07:54:45.610, 0, NVIDIA RTX 6000 Ada Generation, 76 %, 26636 MiB, 49140 MiB, 263.33 W, 75
2026/08/28 07:54:45.610, 1, NVIDIA RTX 6000 Ada Generation, 84 %, 26590 MiB, 49140 MiB, 285.25 W, 85
2026/08/28 07:54:45.610, 2, NVIDIA RTX 6000 Ada Generation, 87 %, 26638 MiB, 49140 MiB, 293.82 W, 77
2026/08/28 07:54:45.610, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26538 MiB, 49140 MiB, 265.14 W, 81
2026/08/28 07:54:55.611, 0, NVIDIA RTX 6000 Ada Generation, 81 %, 26636 MiB, 49140 MiB, 263.13 W, 75
2026/08/28 07:54:55.611, 1, NVIDIA RTX 6000 Ada Generation, 81 %, 26590 MiB, 49140 MiB, 264.61 W, 84
2026/08/28 07:54:55.611, 2, NVIDIA RTX 6000 Ada Generation, 76 %, 26638 MiB, 49140 MiB, 273.47 W, 76
2026/08/28 07:54:55.611, 3, NVIDIA RTX 6000 Ada Generation, 75 %, 26538 MiB, 49140 MiB, 265.33 W, 80
2026/08/28 07:55:05.612, 0, NVIDIA RTX 6000 Ada Generation, 86 %, 26636 MiB, 49140 MiB, 282.54 W, 75
2026/08/28 07:55:05.612, 1, NVIDIA RTX 6000 Ada Generation, 83 %, 26590 MiB, 49140 MiB, 266.51 W, 85
2026/08/28 07:55:05.612, 2, NVIDIA RTX 6000 Ada Generation, 89 %, 26638 MiB, 49140 MiB, 276.59 W, 76
2026/08/28 07:55:05.612, 3, NVIDIA RTX 6000 Ada Generation, 87 %, 26538 MiB, 49140 MiB, 283.36 W, 80
2026/08/28 07:55:15.613, 0, NVIDIA RTX 6000 Ada Generation, 79 %, 26636 MiB, 49140 MiB, 261.14 W, 75
2026/08/28 07:55:15.613, 1, NVIDIA RTX 6000 Ada Generation, 81 %, 26590 MiB, 49140 MiB, 266.41 W, 85
2026/08/28 07:55:15.613, 2, NVIDIA RTX 6000 Ada Generation, 82 %, 26638 MiB, 49140 MiB, 277.66 W, 77
2026/08/28 07:55:15.613, 3, NVIDIA RTX 6000 Ada Generation, 78 %, 26538 MiB, 49140 MiB, 272.33 W, 80
2026/08/28 07:55:25.614, 0, NVIDIA RTX 6000 Ada Generation, 82 %, 26636 MiB, 49140 MiB, 267.19 W, 75
2026/08/28 07:55:25.614, 1, NVIDIA RTX 6000 Ada Generation, 76 %, 26590 MiB, 49140 MiB, 265.72 W, 84
2026/08/28 07:55:25.614, 2, NVIDIA RTX 6000 Ada Generation, 81 %, 26638 MiB, 49140 MiB, 273.94 W, 77
2026/08/28 07:55:25.615, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26538 MiB, 49140 MiB, 284.42 W, 80
2026/08/28 07:55:35.615, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 26636 MiB, 49140 MiB, 281.97 W, 75
2026/08/28 07:55:35.616, 1, NVIDIA RTX 6000 Ada Generation, 81 %, 26590 MiB, 49140 MiB, 267.23 W, 85
2026/08/28 07:55:35.616, 2, NVIDIA RTX 6000 Ada Generation, 78 %, 26638 MiB, 49140 MiB, 278.51 W, 76
2026/08/28 07:55:35.616, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26538 MiB, 49140 MiB, 284.46 W, 80
2026/08/28 07:55:45.617, 0, NVIDIA RTX 6000 Ada Generation, 77 %, 26636 MiB, 49140 MiB, 263.28 W, 75
2026/08/28 07:55:45.617, 1, NVIDIA RTX 6000 Ada Generation, 80 %, 26590 MiB, 49140 MiB, 266.41 W, 85
2026/08/28 07:55:45.617, 2, NVIDIA RTX 6000 Ada Generation, 75 %, 26638 MiB, 49140 MiB, 272.26 W, 76
2026/08/28 07:55:45.617, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 26538 MiB, 49140 MiB, 284.41 W, 80
2026/08/28 07:55:55.618, 0, NVIDIA RTX 6000 Ada Generation, 83 %, 26636 MiB, 49140 MiB, 282.95 W, 76
2026/08/28 07:55:55.618, 1, NVIDIA RTX 6000 Ada Generation, 80 %, 26590 MiB, 49140 MiB, 267.22 W, 85
2026/08/28 07:55:55.618, 2, NVIDIA RTX 6000 Ada Generation, 82 %, 26638 MiB, 49140 MiB, 285.54 W, 76
2026/08/28 07:55:55.618, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26538 MiB, 49140 MiB, 265.30 W, 79
2026/08/28 07:56:05.619, 0, NVIDIA RTX 6000 Ada Generation, 81 %, 26636 MiB, 49140 MiB, 263.68 W, 75
2026/08/28 07:56:05.619, 1, NVIDIA RTX 6000 Ada Generation, 85 %, 26590 MiB, 49140 MiB, 270.77 W, 85
2026/08/28 07:56:05.619, 2, NVIDIA RTX 6000 Ada Generation, 85 %, 26638 MiB, 49140 MiB, 294.63 W, 77
2026/08/28 07:56:05.619, 3, NVIDIA RTX 6000 Ada Generation, 79 %, 26548 MiB, 49140 MiB, 265.11 W, 79
2026/08/28 07:56:15.620, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 26636 MiB, 49140 MiB, 283.34 W, 76
2026/08/28 07:56:15.620, 1, NVIDIA RTX 6000 Ada Generation, 76 %, 26590 MiB, 49140 MiB, 267.93 W, 85
2026/08/28 07:56:15.620, 2, NVIDIA RTX 6000 Ada Generation, 83 %, 26638 MiB, 49140 MiB, 276.58 W, 77
2026/08/28 07:56:15.620, 3, NVIDIA RTX 6000 Ada Generation, 86 %, 26548 MiB, 49140 MiB, 284.90 W, 80
2026/08/28 07:56:25.621, 0, NVIDIA RTX 6000 Ada Generation, 78 %, 26636 MiB, 49140 MiB, 262.43 W, 75
2026/08/28 07:56:25.622, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 26590 MiB, 49140 MiB, 285.42 W, 85
2026/08/28 07:56:25.622, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26638 MiB, 49140 MiB, 294.44 W, 77
2026/08/28 07:56:25.622, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26548 MiB, 49140 MiB, 276.61 W, 79
2026/08/28 07:56:35.623, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 26636 MiB, 49140 MiB, 283.00 W, 76
2026/08/28 07:56:35.623, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26590 MiB, 49140 MiB, 276.69 W, 85
2026/08/28 07:56:35.623, 2, NVIDIA RTX 6000 Ada Generation, 77 %, 26638 MiB, 49140 MiB, 276.53 W, 76
2026/08/28 07:56:35.623, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26548 MiB, 49140 MiB, 265.12 W, 80
2026/08/28 07:56:45.624, 0, NVIDIA RTX 6000 Ada Generation, 74 %, 26636 MiB, 49140 MiB, 259.25 W, 75
2026/08/28 07:56:45.624, 1, NVIDIA RTX 6000 Ada Generation, 89 %, 26590 MiB, 49140 MiB, 285.37 W, 85
2026/08/28 07:56:45.624, 2, NVIDIA RTX 6000 Ada Generation, 84 %, 26638 MiB, 49140 MiB, 294.24 W, 77
2026/08/28 07:56:45.624, 3, NVIDIA RTX 6000 Ada Generation, 87 %, 26548 MiB, 49140 MiB, 276.09 W, 80
2026/08/28 07:56:55.626, 0, NVIDIA RTX 6000 Ada Generation, 80 %, 26636 MiB, 49140 MiB, 263.40 W, 75
2026/08/28 07:56:55.626, 1, NVIDIA RTX 6000 Ada Generation, 76 %, 26590 MiB, 49140 MiB, 264.82 W, 85
2026/08/28 07:56:55.626, 2, NVIDIA RTX 6000 Ada Generation, 80 %, 26638 MiB, 49140 MiB, 285.92 W, 77
2026/08/28 07:56:55.626, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26548 MiB, 49140 MiB, 285.64 W, 81
2026/08/28 07:57:05.627, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 26636 MiB, 49140 MiB, 281.15 W, 76
2026/08/28 07:57:05.627, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26590 MiB, 49140 MiB, 269.42 W, 85
2026/08/28 07:57:05.627, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26646 MiB, 49140 MiB, 281.23 W, 77
2026/08/28 07:57:05.627, 3, NVIDIA RTX 6000 Ada Generation, 80 %, 26548 MiB, 49140 MiB, 258.67 W, 80
2026/08/28 07:57:15.628, 0, NVIDIA RTX 6000 Ada Generation, 83 %, 26636 MiB, 49140 MiB, 264.81 W, 75
2026/08/28 07:57:15.628, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 26590 MiB, 49140 MiB, 279.58 W, 85
2026/08/28 07:57:15.628, 2, NVIDIA RTX 6000 Ada Generation, 77 %, 26646 MiB, 49140 MiB, 276.10 W, 77
2026/08/28 07:57:15.628, 3, NVIDIA RTX 6000 Ada Generation, 79 %, 26548 MiB, 49140 MiB, 265.42 W, 80
2026/08/28 07:57:25.629, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26636 MiB, 49140 MiB, 282.95 W, 76
2026/08/28 07:57:25.630, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 26590 MiB, 49140 MiB, 285.11 W, 85
2026/08/28 07:57:25.630, 2, NVIDIA RTX 6000 Ada Generation, 87 %, 26646 MiB, 49140 MiB, 294.76 W, 77
2026/08/28 07:57:25.630, 3, NVIDIA RTX 6000 Ada Generation, 81 %, 26548 MiB, 49140 MiB, 269.42 W, 81
2026/08/28 07:57:35.631, 0, NVIDIA RTX 6000 Ada Generation, 82 %, 26636 MiB, 49140 MiB, 263.97 W, 75
2026/08/28 07:57:35.631, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 26590 MiB, 49140 MiB, 271.92 W, 85
2026/08/28 07:57:35.631, 2, NVIDIA RTX 6000 Ada Generation, 85 %, 26646 MiB, 49140 MiB, 294.20 W, 77
2026/08/28 07:57:35.631, 3, NVIDIA RTX 6000 Ada Generation, 80 %, 26548 MiB, 49140 MiB, 266.82 W, 81
