timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 02:22:06.508, 0, NVIDIA RTX 6000 Ada Generation, 11 %, 2 MiB, 49140 MiB, 110.50 W, 72
2026/08/28 02:22:06.509, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 82.36 W, 73
2026/08/28 02:22:06.510, 2, NVIDIA RTX 6000 Ada Generation, 3 %, 2 MiB, 49140 MiB, 63.38 W, 52
2026/08/28 02:22:06.511, 3, NVIDIA RTX 6000 Ada Generation, 8 %, 2 MiB, 49140 MiB, 73.24 W, 61
2026/08/28 02:22:16.513, 0, NVIDIA RTX 6000 Ada Generation, 15 %, 19832 MiB, 49140 MiB, 108.36 W, 68
2026/08/28 02:22:16.513, 1, NVIDIA RTX 6000 Ada Generation, 28 %, 21872 MiB, 49140 MiB, 103.08 W, 69
2026/08/28 02:22:16.513, 2, NVIDIA RTX 6000 Ada Generation, 16 %, 20704 MiB, 49140 MiB, 87.62 W, 51
2026/08/28 02:22:16.513, 3, NVIDIA RTX 6000 Ada Generation, 27 %, 21968 MiB, 49140 MiB, 96.49 W, 61
2026/08/28 02:22:26.514, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 27364 MiB, 49140 MiB, 253.78 W, 71
2026/08/28 02:22:26.515, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 27396 MiB, 49140 MiB, 248.06 W, 75
2026/08/28 02:22:26.515, 2, NVIDIA RTX 6000 Ada Generation, 93 %, 27364 MiB, 49140 MiB, 247.79 W, 57
2026/08/28 02:22:26.515, 3, NVIDIA RTX 6000 Ada Generation, 90 %, 27396 MiB, 49140 MiB, 245.60 W, 68
