job,lane,benchmark,requests,output_cap,method,kind,candidate,tokens_per_second,native_ratio,ci_low,ci_high,progress_per_cycle,progress_ratio,exact_native_sequences,mean_output_tokens,artifact
29135,lane3,gsm8k,2,64,window128,window,"{""kind"": ""window"", ""window"": 128}",119.5333785370487,0.9726329420445563,0.925960368985658,1.0133590705393416,4.964285714285714,0.9642857142857143,2,64.0,reports/native-compute-20260908/run-29135/lane3
29135,lane3,gsm8k,2,64,window256,window,"{""kind"": ""window"", ""window"": 256}",123.8897842036666,1.0080806447040176,0.9996373316530591,1.014915680775627,5.148148148148148,1.0,2,64.0,reports/native-compute-20260908/run-29135/lane3
29135,lane3,gsm8k,2,64,window64,window,"{""kind"": ""window"", ""window"": 64}",79.32100270204084,0.6454282575146816,0.46056757312692165,0.9492020359027948,3.0,0.5827338129496403,2,64.0,reports/native-compute-20260908/run-29135/lane3
29137,lane0,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.46172612146944,1.0005639259095158,1.0000878754196174,1.0010193012100694,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane0
29137,lane0,gsm8k,8,512,linear1_r1024,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [1], ""rank"": 1024}",140.04768226231513,0.862521051106773,0.8011618695998568,0.9175618326823923,5.172131147540983,0.8599694249284413,8,314.5,reports/native-compute-20260908/run-29137/lane0
29137,lane0,gsm8k,8,512,linear1_r256,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [1], ""rank"": 256}",140.3279550876292,0.8642471861486494,0.8120368532236389,0.9179106930728178,5.174537987679671,0.8603696098562629,8,314.5,reports/native-compute-20260908/run-29137/lane0
29137,lane0,gsm8k,8,512,linear2_r1024,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [2], ""rank"": 1024}",137.4163576192502,0.8463153355941911,0.8153310713914877,0.8784295880376084,5.0602409638554215,0.8413654618473896,8,314.5,reports/native-compute-20260908/run-29137/lane0
29137,lane0,gsm8k,8,512,linear2_r256,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [2], ""rank"": 256}",135.4729076934187,0.8343460802254244,0.7954052785623932,0.8666609061757286,4.994059405940594,0.8303614647179004,8,314.5,reports/native-compute-20260908/run-29137/lane0
29137,lane0,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.37016138053468,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane0
29137,lane1,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.59338540804285,1.000127319290021,0.9998209360550414,1.0004567147669425,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane1
29137,lane1,gsm8k,8,512,linear3_r1024,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [3], ""rank"": 1024}",140.54289210936787,0.8644926457362254,0.8185568851622778,0.9035882396220877,5.170081967213115,0.8596287080405933,8,314.5,reports/native-compute-20260908/run-29137/lane1
29137,lane1,gsm8k,8,512,linear3_r256,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [3], ""rank"": 256}",140.16499061200088,0.8621681378199358,0.8159732132021386,0.9035370432424533,5.159509202453988,0.8578707761223099,8,314.5,reports/native-compute-20260908/run-29137/lane1
29137,lane1,gsm8k,8,512,linear4_r1024,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [4], ""rank"": 1024}",124.7590063721898,0.7674044690512529,0.7099059160646849,0.8222059429441217,4.535135135135135,0.7540561990561991,8,314.5,reports/native-compute-20260908/run-29137/lane1
29137,lane1,gsm8k,8,512,linear4_r256,linear_mlp,"{""kind"": ""linear_mlp"", ""layers"": [4], ""rank"": 256}",124.33828054130508,0.7648165446019106,0.714502145559924,0.8090241070216865,4.518850987432675,0.7513486364024964,8,314.5,reports/native-compute-20260908/run-29137/lane1
29137,lane1,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.57268676898659,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane1
29137,lane2,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.45406643932319,0.9994695226432909,0.9971892285202191,1.0009265023472445,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane2
29137,lane2,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.54029038292424,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane2
29137,lane2,gsm8k,8,512,window128,window,"{""kind"": ""window"", ""window"": 128}",142.63366538655131,0.8775280581234631,0.833268610973753,0.9159270900974142,5.298319327731092,0.8809507136187809,8,314.5,reports/native-compute-20260908/run-29137/lane2
29137,lane2,gsm8k,8,512,window256,window,"{""kind"": ""window"", ""window"": 256}",157.08770701487705,0.9664539582450505,0.9356685777827113,0.9938294450428361,5.824480369515012,0.9684354265185675,8,314.5,reports/native-compute-20260908/run-29137/lane2
29137,lane2,gsm8k,8,512,window512,window,"{""kind"": ""window"", ""window"": 512}",162.6073940275182,1.0004128431445267,0.9999725494946875,1.0010162665992288,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29137/lane2
29137,lane3,math500,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",193.52679563217535,1.0001811706481356,0.9993568262074283,1.0013174361310837,7.226694915254237,1.0,8,424.5,reports/native-compute-20260908/run-29137/lane3
29137,lane3,math500,8,512,native,native,"{""kind"": ""native""}",193.4917406081205,1.0,1.0,1.0,7.226694915254237,1.0,8,424.5,reports/native-compute-20260908/run-29137/lane3
29137,lane3,math500,8,512,window128,window,"{""kind"": ""window"", ""window"": 128}",157.32790282342467,0.8130988037471916,0.732702886967349,0.9132166806894376,5.906412478336222,0.8173048049764575,8,424.5,reports/native-compute-20260908/run-29137/lane3
