timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 01:57:31.818, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 26382 MiB, 49140 MiB, 271.02 W, 84
2026/08/28 01:57:41.819, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 26344 MiB, 49140 MiB, 299.52 W, 79
2026/08/28 01:57:41.819, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26244 MiB, 49140 MiB, 283.70 W, 86
2026/08/28 01:57:41.819, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 25888 MiB, 49140 MiB, 298.27 W, 79
2026/08/28 01:57:41.819, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 26382 MiB, 49140 MiB, 230.70 W, 79
2026/08/28 01:57:51.820, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 26344 MiB, 49140 MiB, 299.31 W, 80
2026/08/28 01:57:51.821, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 26244 MiB, 49140 MiB, 296.59 W, 88
2026/08/28 01:57:51.821, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25896 MiB, 49140 MiB, 105.68 W, 72
2026/08/28 01:57:51.821, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 26382 MiB, 49140 MiB, 235.28 W, 76
2026/08/28 01:58:01.822, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 26344 MiB, 49140 MiB, 298.08 W, 80
2026/08/28 01:58:01.822, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 26244 MiB, 49140 MiB, 297.11 W, 89
2026/08/28 01:58:01.822, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25896 MiB, 49140 MiB, 98.61 W, 67
2026/08/28 01:58:01.822, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 26382 MiB, 49140 MiB, 299.73 W, 78
2026/08/28 01:58:11.823, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26344 MiB, 49140 MiB, 299.64 W, 81
2026/08/28 01:58:12.157, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 26244 MiB, 49140 MiB, 298.64 W, 89
2026/08/28 01:58:12.158, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25896 MiB, 49140 MiB, 39.49 W, 62
2026/08/28 01:58:12.158, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26422 MiB, 49140 MiB, 107.19 W, 70
2026/08/28 01:58:22.162, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 26344 MiB, 49140 MiB, 275.84 W, 80
2026/08/28 01:58:22.162, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 26244 MiB, 49140 MiB, 299.07 W, 87
2026/08/28 01:58:22.162, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25896 MiB, 49140 MiB, 36.06 W, 58
2026/08/28 01:58:22.162, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26422 MiB, 49140 MiB, 101.09 W, 67
2026/08/28 01:58:32.164, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 26344 MiB, 49140 MiB, 295.22 W, 81
2026/08/28 01:58:32.164, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 26244 MiB, 49140 MiB, 299.43 W, 86
2026/08/28 01:58:32.164, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25896 MiB, 49140 MiB, 33.41 W, 55
2026/08/28 01:58:32.164, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26422 MiB, 49140 MiB, 33.90 W, 62
2026/08/28 01:58:42.165, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 26344 MiB, 49140 MiB, 299.71 W, 81
2026/08/28 01:58:42.165, 1, NVIDIA RTX 6000 Ada Generation, 76 %, 26244 MiB, 49140 MiB, 276.45 W, 84
2026/08/28 01:58:42.165, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25896 MiB, 49140 MiB, 31.54 W, 52
2026/08/28 01:58:42.166, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26422 MiB, 49140 MiB, 32.81 W, 60
