timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 06:50:57.858, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 93.47 W, 59
2026/08/28 06:50:57.859, 1, NVIDIA RTX 6000 Ada Generation, 7 %, 2 MiB, 49140 MiB, 95.20 W, 64
2026/08/28 06:50:57.860, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 79.96 W, 59
2026/08/28 06:50:57.861, 3, NVIDIA RTX 6000 Ada Generation, 7 %, 2 MiB, 49140 MiB, 82.28 W, 64
2026/08/28 06:51:07.862, 0, NVIDIA RTX 6000 Ada Generation, 10 %, 20576 MiB, 49140 MiB, 93.76 W, 56
2026/08/28 06:51:07.863, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 20852 MiB, 49140 MiB, 96.92 W, 62
2026/08/28 06:51:07.863, 2, NVIDIA RTX 6000 Ada Generation, 18 %, 21096 MiB, 49140 MiB, 91.24 W, 56
2026/08/28 06:51:07.863, 3, NVIDIA RTX 6000 Ada Generation, 24 %, 19832 MiB, 49140 MiB, 98.11 W, 62
2026/08/28 06:51:17.864, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 25576 MiB, 49140 MiB, 263.52 W, 62
2026/08/28 06:51:17.864, 1, NVIDIA RTX 6000 Ada Generation, 84 %, 25586 MiB, 49140 MiB, 245.87 W, 68
2026/08/28 06:51:17.864, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 25722 MiB, 49140 MiB, 278.61 W, 63
2026/08/28 06:51:17.864, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 25468 MiB, 49140 MiB, 253.47 W, 68
2026/08/28 06:51:27.866, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 25938 MiB, 49140 MiB, 267.70 W, 65
2026/08/28 06:51:27.866, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 25738 MiB, 49140 MiB, 275.50 W, 71
2026/08/28 06:51:27.866, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 25730 MiB, 49140 MiB, 287.87 W, 66
2026/08/28 06:51:27.866, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 25548 MiB, 49140 MiB, 271.60 W, 71
2026/08/28 06:51:37.867, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26312 MiB, 49140 MiB, 284.18 W, 67
2026/08/28 06:51:37.867, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 25738 MiB, 49140 MiB, 279.20 W, 73
2026/08/28 06:51:37.867, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 25792 MiB, 49140 MiB, 272.31 W, 67
2026/08/28 06:51:37.867, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 25548 MiB, 49140 MiB, 257.48 W, 73
2026/08/28 06:51:47.868, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 26312 MiB, 49140 MiB, 267.45 W, 69
2026/08/28 06:51:47.869, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 25738 MiB, 49140 MiB, 262.94 W, 75
2026/08/28 06:51:47.869, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 25792 MiB, 49140 MiB, 291.57 W, 70
2026/08/28 06:51:47.869, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 25832 MiB, 49140 MiB, 287.64 W, 76
2026/08/28 06:51:57.870, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26344 MiB, 49140 MiB, 287.80 W, 71
2026/08/28 06:51:57.870, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 25968 MiB, 49140 MiB, 284.62 W, 77
2026/08/28 06:51:57.870, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 25916 MiB, 49140 MiB, 298.51 W, 72
2026/08/28 06:51:57.870, 3, NVIDIA RTX 6000 Ada Generation, 89 %, 26216 MiB, 49140 MiB, 268.37 W, 77
2026/08/28 06:52:07.871, 0, NVIDIA RTX 6000 Ada Generation, 82 %, 26344 MiB, 49140 MiB, 276.30 W, 72
2026/08/28 06:52:07.871, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 25968 MiB, 49140 MiB, 289.54 W, 78
2026/08/28 06:52:07.871, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 25916 MiB, 49140 MiB, 294.16 W, 73
2026/08/28 06:52:07.871, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 26216 MiB, 49140 MiB, 281.27 W, 80
2026/08/28 06:52:17.872, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26344 MiB, 49140 MiB, 281.59 W, 73
2026/08/28 06:52:17.873, 1, NVIDIA RTX 6000 Ada Generation, 89 %, 25968 MiB, 49140 MiB, 273.01 W, 79
2026/08/28 06:52:17.873, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25924 MiB, 49140 MiB, 97.39 W, 66
2026/08/28 06:52:17.873, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26410 MiB, 49140 MiB, 109.45 W, 72
2026/08/28 06:52:27.874, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 26366 MiB, 49140 MiB, 104.26 W, 68
2026/08/28 06:52:27.874, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 26290 MiB, 49140 MiB, 206.97 W, 77
2026/08/28 06:52:27.874, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25938 MiB, 49140 MiB, 94.56 W, 63
2026/08/28 06:52:27.874, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26392 MiB, 49140 MiB, 105.25 W, 69
