timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 08:24:05.278, 0, NVIDIA RTX 6000 Ada Generation, 11 %, 2 MiB, 49140 MiB, 103.60 W, 66
2026/08/28 08:24:05.279, 1, NVIDIA RTX 6000 Ada Generation, 11 %, 2 MiB, 49140 MiB, 101.01 W, 73
2026/08/28 08:24:05.280, 2, NVIDIA RTX 6000 Ada Generation, 6 %, 2 MiB, 49140 MiB, 59.36 W, 41
2026/08/28 08:24:05.281, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 54.56 W, 53
2026/08/28 08:24:15.283, 0, NVIDIA RTX 6000 Ada Generation, 29 %, 24882 MiB, 49140 MiB, 101.64 W, 62
2026/08/28 08:24:15.283, 1, NVIDIA RTX 6000 Ada Generation, 28 %, 25392 MiB, 49140 MiB, 102.54 W, 69
2026/08/28 08:24:15.283, 2, NVIDIA RTX 6000 Ada Generation, 26 %, 22992 MiB, 49140 MiB, 79.04 W, 41
2026/08/28 08:24:15.283, 3, NVIDIA RTX 6000 Ada Generation, 25 %, 22702 MiB, 49140 MiB, 92.10 W, 53
2026/08/28 08:24:25.284, 0, NVIDIA RTX 6000 Ada Generation, 84 %, 38534 MiB, 49140 MiB, 265.42 W, 67
2026/08/28 08:24:25.285, 1, NVIDIA RTX 6000 Ada Generation, 89 %, 38660 MiB, 49140 MiB, 288.30 W, 74
2026/08/28 08:24:25.285, 2, NVIDIA RTX 6000 Ada Generation, 80 %, 38584 MiB, 49140 MiB, 250.95 W, 49
2026/08/28 08:24:25.285, 3, NVIDIA RTX 6000 Ada Generation, 80 %, 38594 MiB, 49140 MiB, 253.26 W, 61
2026/08/28 08:24:35.286, 0, NVIDIA RTX 6000 Ada Generation, 89 %, 38580 MiB, 49140 MiB, 289.21 W, 69
2026/08/28 08:24:35.286, 1, NVIDIA RTX 6000 Ada Generation, 83 %, 38924 MiB, 49140 MiB, 283.96 W, 76
2026/08/28 08:24:35.286, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 38946 MiB, 49140 MiB, 256.60 W, 53
2026/08/28 08:24:35.286, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 38660 MiB, 49140 MiB, 261.47 W, 65
2026/08/28 08:24:45.287, 0, NVIDIA RTX 6000 Ada Generation, 86 %, 38580 MiB, 49140 MiB, 271.35 W, 70
2026/08/28 08:24:45.287, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 38924 MiB, 49140 MiB, 275.24 W, 78
2026/08/28 08:24:45.287, 2, NVIDIA RTX 6000 Ada Generation, 81 %, 39066 MiB, 49140 MiB, 263.61 W, 57
2026/08/28 08:24:45.287, 3, NVIDIA RTX 6000 Ada Generation, 83 %, 38660 MiB, 49140 MiB, 261.61 W, 68
2026/08/28 08:24:55.288, 0, NVIDIA RTX 6000 Ada Generation, 89 %, 38580 MiB, 49140 MiB, 291.90 W, 71
2026/08/28 08:24:55.288, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 38924 MiB, 49140 MiB, 291.33 W, 79
