timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 06:32:52.490, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 82.16 W, 37
2026/08/28 06:32:52.491, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 71.69 W, 42
2026/08/28 06:32:52.492, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 90.13 W, 68
2026/08/28 06:32:52.492, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 72.50 W, 44
2026/08/28 06:33:02.494, 0, NVIDIA RTX 6000 Ada Generation, 32 %, 19832 MiB, 49140 MiB, 83.61 W, 38
2026/08/28 06:33:02.494, 1, NVIDIA RTX 6000 Ada Generation, 23 %, 19928 MiB, 49140 MiB, 87.04 W, 43
2026/08/28 06:33:02.494, 2, NVIDIA RTX 6000 Ada Generation, 28 %, 19832 MiB, 49140 MiB, 98.88 W, 63
2026/08/28 06:33:02.495, 3, NVIDIA RTX 6000 Ada Generation, 7 %, 19832 MiB, 49140 MiB, 89.21 W, 45
2026/08/28 06:33:12.496, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 26636 MiB, 49140 MiB, 238.86 W, 46
2026/08/28 06:33:12.496, 1, NVIDIA RTX 6000 Ada Generation, 92 %, 26668 MiB, 49140 MiB, 241.61 W, 51
2026/08/28 06:33:12.496, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26636 MiB, 49140 MiB, 253.39 W, 67
2026/08/28 06:33:12.496, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26668 MiB, 49140 MiB, 244.57 W, 54
2026/08/28 06:33:22.497, 0, NVIDIA RTX 6000 Ada Generation, 90 %, 26636 MiB, 49140 MiB, 240.15 W, 52
2026/08/28 06:33:22.497, 1, NVIDIA RTX 6000 Ada Generation, 91 %, 26668 MiB, 49140 MiB, 243.21 W, 56
2026/08/28 06:33:22.497, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 26636 MiB, 49140 MiB, 256.49 W, 67
2026/08/28 06:33:22.497, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26668 MiB, 49140 MiB, 245.18 W, 58
2026/08/28 06:33:32.498, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 26636 MiB, 49140 MiB, 242.34 W, 55
2026/08/28 06:33:32.498, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 26668 MiB, 49140 MiB, 242.63 W, 61
2026/08/28 06:33:32.498, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 26636 MiB, 49140 MiB, 259.45 W, 68
2026/08/28 06:33:32.498, 3, NVIDIA RTX 6000 Ada Generation, 90 %, 26668 MiB, 49140 MiB, 246.34 W, 61
2026/08/28 06:33:42.499, 0, NVIDIA RTX 6000 Ada Generation, 90 %, 26636 MiB, 49140 MiB, 241.93 W, 57
2026/08/28 06:33:42.500, 1, NVIDIA RTX 6000 Ada Generation, 91 %, 26668 MiB, 49140 MiB, 240.53 W, 64
2026/08/28 06:33:42.500, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26636 MiB, 49140 MiB, 256.02 W, 71
2026/08/28 06:33:42.500, 3, NVIDIA RTX 6000 Ada Generation, 91 %, 26668 MiB, 49140 MiB, 248.11 W, 66
2026/08/28 06:33:52.501, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 26636 MiB, 49140 MiB, 245.91 W, 57
2026/08/28 06:33:52.501, 1, NVIDIA RTX 6000 Ada Generation, 92 %, 26668 MiB, 49140 MiB, 245.36 W, 64
2026/08/28 06:33:52.501, 2, NVIDIA RTX 6000 Ada Generation, 91 %, 26636 MiB, 49140 MiB, 255.33 W, 70
2026/08/28 06:33:52.501, 3, NVIDIA RTX 6000 Ada Generation, 90 %, 26668 MiB, 49140 MiB, 244.43 W, 68
2026/08/28 06:34:02.502, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 26636 MiB, 49140 MiB, 245.47 W, 62
2026/08/28 06:34:02.502, 1, NVIDIA RTX 6000 Ada Generation, 89 %, 26668 MiB, 49140 MiB, 244.71 W, 67
2026/08/28 06:34:02.502, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 26636 MiB, 49140 MiB, 258.40 W, 69
2026/08/28 06:34:02.502, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26668 MiB, 49140 MiB, 247.04 W, 68
2026/08/28 06:34:12.504, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 26636 MiB, 49140 MiB, 242.71 W, 62
2026/08/28 06:34:12.504, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 26668 MiB, 49140 MiB, 246.54 W, 66
2026/08/28 06:34:12.504, 2, NVIDIA RTX 6000 Ada Generation, 91 %, 26636 MiB, 49140 MiB, 252.96 W, 69
2026/08/28 06:34:12.504, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 26668 MiB, 49140 MiB, 250.32 W, 71
2026/08/28 06:34:22.505, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 26636 MiB, 49140 MiB, 247.06 W, 62
2026/08/28 06:34:22.505, 1, NVIDIA RTX 6000 Ada Generation, 92 %, 26668 MiB, 49140 MiB, 244.83 W, 68
