timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/27 21:59:24.674, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 109.36 W, 72
2026/08/27 21:59:24.675, 1, NVIDIA RTX 6000 Ada Generation, 9 %, 2 MiB, 49140 MiB, 90.95 W, 78
2026/08/27 21:59:24.676, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 73.75 W, 67
2026/08/27 21:59:24.677, 3, NVIDIA RTX 6000 Ada Generation, 10 %, 2 MiB, 49140 MiB, 89.00 W, 76
2026/08/27 21:59:34.679, 0, NVIDIA RTX 6000 Ada Generation, 25 %, 22532 MiB, 49140 MiB, 107.05 W, 67
2026/08/27 21:59:34.679, 1, NVIDIA RTX 6000 Ada Generation, 14 %, 21788 MiB, 49140 MiB, 107.60 W, 74
2026/08/27 21:59:34.679, 2, NVIDIA RTX 6000 Ada Generation, 32 %, 24092 MiB, 49140 MiB, 98.12 W, 63
2026/08/27 21:59:34.679, 3, NVIDIA RTX 6000 Ada Generation, 25 %, 21872 MiB, 49140 MiB, 108.62 W, 72
2026/08/27 21:59:44.680, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27352 MiB, 49140 MiB, 299.46 W, 73
2026/08/27 21:59:44.680, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 27462 MiB, 49140 MiB, 256.79 W, 79
2026/08/27 21:59:44.681, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 27546 MiB, 49140 MiB, 283.18 W, 69
2026/08/27 21:59:44.681, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27408 MiB, 49140 MiB, 299.63 W, 79
2026/08/27 21:59:54.682, 0, NVIDIA RTX 6000 Ada Generation, 84 %, 27444 MiB, 49140 MiB, 260.27 W, 74
2026/08/27 21:59:54.682, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 27544 MiB, 49140 MiB, 299.19 W, 82
2026/08/27 21:59:54.682, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27558 MiB, 49140 MiB, 299.87 W, 72
2026/08/27 21:59:54.682, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 27468 MiB, 49140 MiB, 287.60 W, 80
2026/08/27 22:00:04.683, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27514 MiB, 49140 MiB, 300.14 W, 76
2026/08/27 22:00:04.683, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 27544 MiB, 49140 MiB, 294.94 W, 83
2026/08/27 22:00:04.683, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 27558 MiB, 49140 MiB, 288.22 W, 73
2026/08/27 22:00:04.683, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 27468 MiB, 49140 MiB, 299.89 W, 83
2026/08/27 22:00:14.684, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 27514 MiB, 49140 MiB, 294.36 W, 77
2026/08/27 22:00:14.685, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 27544 MiB, 49140 MiB, 300.30 W, 85
2026/08/27 22:00:14.685, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27558 MiB, 49140 MiB, 299.75 W, 75
2026/08/27 22:00:14.685, 3, NVIDIA RTX 6000 Ada Generation, 88 %, 27528 MiB, 49140 MiB, 275.17 W, 83
2026/08/27 22:00:24.686, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27556 MiB, 49140 MiB, 299.94 W, 78
2026/08/27 22:00:24.686, 1, NVIDIA RTX 6000 Ada Generation, 79 %, 27544 MiB, 49140 MiB, 278.23 W, 85
2026/08/27 22:00:24.686, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 27558 MiB, 49140 MiB, 276.23 W, 76
2026/08/27 22:00:24.686, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27550 MiB, 49140 MiB, 297.47 W, 85
2026/08/27 22:00:34.687, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 27556 MiB, 49140 MiB, 289.07 W, 79
2026/08/27 22:00:34.687, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 27544 MiB, 49140 MiB, 297.72 W, 87
2026/08/27 22:00:34.687, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27558 MiB, 49140 MiB, 299.19 W, 77
2026/08/27 22:00:34.687, 3, NVIDIA RTX 6000 Ada Generation, 88 %, 27550 MiB, 49140 MiB, 229.11 W, 80
2026/08/27 22:00:44.688, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27556 MiB, 49140 MiB, 299.71 W, 80
2026/08/27 22:00:44.688, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 27556 MiB, 49140 MiB, 280.16 W, 88
2026/08/27 22:00:44.688, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27558 MiB, 49140 MiB, 299.84 W, 78
2026/08/27 22:00:44.688, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27550 MiB, 49140 MiB, 288.42 W, 81
2026/08/27 22:00:54.689, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 27556 MiB, 49140 MiB, 271.40 W, 80
2026/08/27 22:00:54.689, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 27556 MiB, 49140 MiB, 298.49 W, 89
2026/08/27 22:00:54.689, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27558 MiB, 49140 MiB, 299.30 W, 79
2026/08/27 22:00:54.689, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27550 MiB, 49140 MiB, 293.04 W, 81
2026/08/27 22:01:04.690, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27556 MiB, 49140 MiB, 299.57 W, 81
2026/08/27 22:01:04.690, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 27556 MiB, 49140 MiB, 274.30 W, 88
2026/08/27 22:01:04.691, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 27558 MiB, 49140 MiB, 287.31 W, 80
2026/08/27 22:01:04.691, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 27550 MiB, 49140 MiB, 263.98 W, 79
2026/08/27 22:01:14.692, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 27556 MiB, 49140 MiB, 272.96 W, 81
2026/08/27 22:01:14.692, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 27556 MiB, 49140 MiB, 298.53 W, 88
2026/08/27 22:01:14.692, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27558 MiB, 49140 MiB, 299.86 W, 80
2026/08/27 22:01:14.692, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27550 MiB, 49140 MiB, 298.75 W, 81
2026/08/27 22:01:24.693, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27576 MiB, 49140 MiB, 299.56 W, 82
2026/08/27 22:01:24.694, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 27556 MiB, 49140 MiB, 282.67 W, 87
2026/08/27 22:01:24.694, 2, NVIDIA RTX 6000 Ada Generation, 85 %, 27558 MiB, 49140 MiB, 284.81 W, 80
2026/08/27 22:01:24.694, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 27550 MiB, 49140 MiB, 293.61 W, 81
2026/08/27 22:01:34.695, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 27576 MiB, 49140 MiB, 276.02 W, 82
2026/08/27 22:01:34.695, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 27556 MiB, 49140 MiB, 283.45 W, 86
2026/08/27 22:01:34.695, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 27558 MiB, 49140 MiB, 299.62 W, 81
2026/08/27 22:01:34.695, 3, NVIDIA RTX 6000 Ada Generation, 96 %, 27550 MiB, 49140 MiB, 295.74 W, 81
2026/08/27 22:01:44.696, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27576 MiB, 49140 MiB, 299.30 W, 82
2026/08/27 22:01:44.697, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 27656 MiB, 49140 MiB, 288.67 W, 85
2026/08/27 22:01:44.697, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27638 MiB, 49140 MiB, 295.27 W, 80
2026/08/27 22:01:44.697, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27550 MiB, 49140 MiB, 299.74 W, 81
2026/08/27 22:01:54.698, 0, NVIDIA RTX 6000 Ada Generation, 85 %, 27576 MiB, 49140 MiB, 275.82 W, 82
2026/08/27 22:01:54.698, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 27656 MiB, 49140 MiB, 300.20 W, 85
2026/08/27 22:01:54.698, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 27638 MiB, 49140 MiB, 299.17 W, 82
2026/08/27 22:01:54.698, 3, NVIDIA RTX 6000 Ada Generation, 96 %, 27550 MiB, 49140 MiB, 289.20 W, 80
2026/08/27 22:02:04.699, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 27576 MiB, 49140 MiB, 300.02 W, 83
2026/08/27 22:02:04.700, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 27656 MiB, 49140 MiB, 266.01 W, 83
2026/08/27 22:02:04.700, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 27638 MiB, 49140 MiB, 298.92 W, 82
2026/08/27 22:02:04.700, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 27550 MiB, 49140 MiB, 299.80 W, 81
2026/08/27 22:02:14.701, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 27576 MiB, 49140 MiB, 298.48 W, 83
2026/08/27 22:02:14.701, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 27656 MiB, 49140 MiB, 298.91 W, 83
2026/08/27 22:02:14.701, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 27638 MiB, 49140 MiB, 300.03 W, 82
2026/08/27 22:02:14.701, 3, NVIDIA RTX 6000 Ada Generation, 88 %, 27550 MiB, 49140 MiB, 271.83 W, 80
2026/08/27 22:02:24.703, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 27616 MiB, 49140 MiB, 293.24 W, 83
2026/08/27 22:02:24.703, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 27656 MiB, 49140 MiB, 269.58 W, 83
