timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 09:17:49.607, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26098 MiB, 49140 MiB, 299.86 W, 78
2026/08/28 09:17:49.607, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26030 MiB, 49140 MiB, 284.22 W, 80
2026/08/28 09:17:59.608, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26318 MiB, 49140 MiB, 275.22 W, 76
2026/08/28 09:17:59.608, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26364 MiB, 49140 MiB, 287.80 W, 85
2026/08/28 09:17:59.608, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 281.81 W, 77
2026/08/28 09:17:59.608, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26030 MiB, 49140 MiB, 270.68 W, 80
2026/08/28 09:18:09.609, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26318 MiB, 49140 MiB, 290.38 W, 77
2026/08/28 09:18:09.609, 1, NVIDIA RTX 6000 Ada Generation, 84 %, 26364 MiB, 49140 MiB, 274.05 W, 85
2026/08/28 09:18:09.609, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 284.95 W, 78
2026/08/28 09:18:09.609, 3, NVIDIA RTX 6000 Ada Generation, 90 %, 26030 MiB, 49140 MiB, 280.07 W, 80
2026/08/28 09:18:19.610, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26386 MiB, 49140 MiB, 298.50 W, 78
2026/08/28 09:18:19.610, 1, NVIDIA RTX 6000 Ada Generation, 85 %, 26364 MiB, 49140 MiB, 274.50 W, 85
2026/08/28 09:18:19.610, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 280.44 W, 77
2026/08/28 09:18:19.610, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 26030 MiB, 49140 MiB, 292.12 W, 81
2026/08/28 09:18:29.611, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 26386 MiB, 49140 MiB, 280.53 W, 77
2026/08/28 09:18:29.611, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 26364 MiB, 49140 MiB, 278.91 W, 85
2026/08/28 09:18:29.611, 2, NVIDIA RTX 6000 Ada Generation, 89 %, 26098 MiB, 49140 MiB, 280.25 W, 76
2026/08/28 09:18:29.611, 3, NVIDIA RTX 6000 Ada Generation, 95 %, 26030 MiB, 49140 MiB, 283.38 W, 81
2026/08/28 09:18:39.612, 0, NVIDIA RTX 6000 Ada Generation, 89 %, 26386 MiB, 49140 MiB, 279.78 W, 77
2026/08/28 09:18:39.613, 1, NVIDIA RTX 6000 Ada Generation, 91 %, 26364 MiB, 49140 MiB, 281.18 W, 85
2026/08/28 09:18:39.613, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 26098 MiB, 49140 MiB, 299.05 W, 78
2026/08/28 09:18:39.613, 3, NVIDIA RTX 6000 Ada Generation, 89 %, 26030 MiB, 49140 MiB, 276.90 W, 81
2026/08/28 09:18:49.614, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 26386 MiB, 49140 MiB, 282.77 W, 77
2026/08/28 09:18:49.614, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26364 MiB, 49140 MiB, 296.68 W, 85
2026/08/28 09:18:49.614, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 26098 MiB, 49140 MiB, 286.21 W, 77
2026/08/28 09:18:49.614, 3, NVIDIA RTX 6000 Ada Generation, 87 %, 26030 MiB, 49140 MiB, 276.18 W, 81
2026/08/28 09:18:59.615, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 26386 MiB, 49140 MiB, 288.38 W, 77
2026/08/28 09:18:59.616, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 26364 MiB, 49140 MiB, 297.19 W, 85
2026/08/28 09:18:59.616, 2, NVIDIA RTX 6000 Ada Generation, 81 %, 26098 MiB, 49140 MiB, 278.48 W, 77
2026/08/28 09:18:59.616, 3, NVIDIA RTX 6000 Ada Generation, 95 %, 26030 MiB, 49140 MiB, 288.23 W, 82
2026/08/28 09:19:09.617, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26386 MiB, 49140 MiB, 298.20 W, 78
2026/08/28 09:19:09.617, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 26364 MiB, 49140 MiB, 276.25 W, 85
2026/08/28 09:19:09.617, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26098 MiB, 49140 MiB, 291.11 W, 77
2026/08/28 09:19:09.617, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26030 MiB, 49140 MiB, 292.60 W, 81
2026/08/28 09:19:19.619, 0, NVIDIA RTX 6000 Ada Generation, 87 %, 26386 MiB, 49140 MiB, 277.59 W, 78
2026/08/28 09:19:19.619, 1, NVIDIA RTX 6000 Ada Generation, 85 %, 26364 MiB, 49140 MiB, 276.77 W, 85
2026/08/28 09:19:19.619, 2, NVIDIA RTX 6000 Ada Generation, 85 %, 26098 MiB, 49140 MiB, 280.48 W, 77
2026/08/28 09:19:19.619, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26030 MiB, 49140 MiB, 289.80 W, 81
