timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 06:42:58.118, 1, NVIDIA RTX 6000 Ada Generation, 92 %, 38480 MiB, 49140 MiB, 278.58 W, 83
2026/08/28 06:42:58.118, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 38630 MiB, 49140 MiB, 116.46 W, 68
2026/08/28 06:42:58.118, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 38714 MiB, 49140 MiB, 48.23 W, 66
2026/08/28 06:43:08.119, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 38836 MiB, 49140 MiB, 292.75 W, 76
2026/08/28 06:43:08.119, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 38768 MiB, 49140 MiB, 297.46 W, 83
2026/08/28 06:43:08.119, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 38630 MiB, 49140 MiB, 95.72 W, 64
2026/08/28 06:43:08.119, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 38714 MiB, 49140 MiB, 34.64 W, 61
2026/08/28 06:43:18.120, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38836 MiB, 49140 MiB, 299.44 W, 76
2026/08/28 06:43:18.120, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 38808 MiB, 49140 MiB, 110.49 W, 77
2026/08/28 06:43:18.121, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 38630 MiB, 49140 MiB, 93.25 W, 60
2026/08/28 06:43:18.121, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 38714 MiB, 49140 MiB, 31.28 W, 58
2026/08/28 06:43:28.122, 0, NVIDIA RTX 6000 Ada Generation, 89 %, 38836 MiB, 49140 MiB, 281.71 W, 76
2026/08/28 06:43:28.122, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 38808 MiB, 49140 MiB, 102.39 W, 73
2026/08/28 06:43:28.122, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 38630 MiB, 49140 MiB, 91.20 W, 58
2026/08/28 06:43:28.122, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 38714 MiB, 49140 MiB, 29.56 W, 56
