timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 06:49:12.674, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 80.74 W, 34
2026/08/28 06:49:12.675, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 64.36 W, 39
2026/08/28 06:49:12.676, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 72.44 W, 35
2026/08/28 06:49:12.677, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 47.59 W, 38
2026/08/28 06:49:22.679, 0, NVIDIA RTX 6000 Ada Generation, 5 %, 16240 MiB, 49140 MiB, 81.92 W, 35
2026/08/28 06:49:22.679, 1, NVIDIA RTX 6000 Ada Generation, 16 %, 16484 MiB, 49140 MiB, 85.78 W, 40
2026/08/28 06:49:22.679, 2, NVIDIA RTX 6000 Ada Generation, 20 %, 17504 MiB, 49140 MiB, 76.41 W, 36
2026/08/28 06:49:22.679, 3, NVIDIA RTX 6000 Ada Generation, 23 %, 16484 MiB, 49140 MiB, 85.76 W, 39
2026/08/28 06:49:32.681, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 26636 MiB, 49140 MiB, 243.08 W, 44
2026/08/28 06:49:32.681, 1, NVIDIA RTX 6000 Ada Generation, 90 %, 26668 MiB, 49140 MiB, 239.83 W, 50
2026/08/28 06:49:32.681, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 26636 MiB, 49140 MiB, 234.73 W, 45
2026/08/28 06:49:32.681, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26668 MiB, 49140 MiB, 237.79 W, 49
2026/08/28 06:49:42.682, 0, NVIDIA RTX 6000 Ada Generation, 86 %, 26636 MiB, 49140 MiB, 239.36 W, 50
2026/08/28 06:49:42.683, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 26668 MiB, 49140 MiB, 244.22 W, 52
2026/08/28 06:49:42.683, 2, NVIDIA RTX 6000 Ada Generation, 92 %, 26636 MiB, 49140 MiB, 245.96 W, 51
