timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 06:34:38.186, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 92.75 W, 58
2026/08/28 06:34:38.187, 1, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 76.97 W, 64
2026/08/28 06:34:38.188, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 2 MiB, 49140 MiB, 83.04 W, 63
2026/08/28 06:34:38.189, 3, NVIDIA RTX 6000 Ada Generation, 10 %, 2 MiB, 49140 MiB, 86.90 W, 66
2026/08/28 06:34:48.191, 0, NVIDIA RTX 6000 Ada Generation, 23 %, 18344 MiB, 49140 MiB, 92.75 W, 55
2026/08/28 06:34:48.191, 1, NVIDIA RTX 6000 Ada Generation, 26 %, 17696 MiB, 49140 MiB, 95.62 W, 61
2026/08/28 06:34:48.191, 2, NVIDIA RTX 6000 Ada Generation, 25 %, 18344 MiB, 49140 MiB, 93.63 W, 59
2026/08/28 06:34:48.191, 3, NVIDIA RTX 6000 Ada Generation, 24 %, 18620 MiB, 49140 MiB, 99.22 W, 63
2026/08/28 06:34:58.192, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 25576 MiB, 49140 MiB, 251.82 W, 60
2026/08/28 06:34:58.192, 1, NVIDIA RTX 6000 Ada Generation, 82 %, 25590 MiB, 49140 MiB, 241.41 W, 66
2026/08/28 06:34:58.192, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 25722 MiB, 49140 MiB, 272.15 W, 65
2026/08/28 06:34:58.192, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 25464 MiB, 49140 MiB, 257.96 W, 69
2026/08/28 06:35:08.194, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 25882 MiB, 49140 MiB, 264.35 W, 63
2026/08/28 06:35:08.194, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 25730 MiB, 49140 MiB, 269.08 W, 69
2026/08/28 06:35:08.194, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 25730 MiB, 49140 MiB, 290.66 W, 67
2026/08/28 06:35:08.194, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 25544 MiB, 49140 MiB, 277.81 W, 72
2026/08/28 06:35:18.195, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26312 MiB, 49140 MiB, 282.02 W, 66
2026/08/28 06:35:18.196, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 25738 MiB, 49140 MiB, 277.66 W, 72
2026/08/28 06:35:18.196, 2, NVIDIA RTX 6000 Ada Generation, 90 %, 25794 MiB, 49140 MiB, 277.89 W, 69
2026/08/28 06:35:18.196, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 25544 MiB, 49140 MiB, 256.01 W, 74
2026/08/28 06:35:28.196, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 26312 MiB, 49140 MiB, 265.43 W, 67
2026/08/28 06:35:28.196, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 25738 MiB, 49140 MiB, 260.83 W, 73
2026/08/28 06:35:28.196, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 25794 MiB, 49140 MiB, 297.25 W, 70
2026/08/28 06:35:28.197, 3, NVIDIA RTX 6000 Ada Generation, 96 %, 25828 MiB, 49140 MiB, 287.56 W, 76
2026/08/28 06:35:38.198, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26346 MiB, 49140 MiB, 285.40 W, 69
2026/08/28 06:35:38.198, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 25972 MiB, 49140 MiB, 281.42 W, 75
2026/08/28 06:35:38.198, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 25918 MiB, 49140 MiB, 298.72 W, 72
2026/08/28 06:35:38.198, 3, NVIDIA RTX 6000 Ada Generation, 87 %, 26230 MiB, 49140 MiB, 267.67 W, 77
2026/08/28 06:35:48.200, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26346 MiB, 49140 MiB, 284.90 W, 70
2026/08/28 06:35:48.200, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 25972 MiB, 49140 MiB, 286.12 W, 77
2026/08/28 06:35:48.200, 2, NVIDIA RTX 6000 Ada Generation, 90 %, 25918 MiB, 49140 MiB, 284.14 W, 72
2026/08/28 06:35:48.200, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 26230 MiB, 49140 MiB, 279.19 W, 79
2026/08/28 06:35:58.201, 0, NVIDIA RTX 6000 Ada Generation, 86 %, 26346 MiB, 49140 MiB, 263.88 W, 69
2026/08/28 06:35:58.202, 1, NVIDIA RTX 6000 Ada Generation, 90 %, 25972 MiB, 49140 MiB, 269.92 W, 77
2026/08/28 06:35:58.202, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25926 MiB, 49140 MiB, 97.71 W, 65
2026/08/28 06:35:58.202, 3, NVIDIA RTX 6000 Ada Generation, 0 %, 26386 MiB, 49140 MiB, 109.29 W, 72
2026/08/28 06:36:08.203, 0, NVIDIA RTX 6000 Ada Generation, 0 %, 26368 MiB, 49140 MiB, 116.64 W, 66
2026/08/28 06:36:08.203, 1, NVIDIA RTX 6000 Ada Generation, 7 %, 26294 MiB, 49140 MiB, 172.13 W, 75
2026/08/28 06:36:08.203, 2, NVIDIA RTX 6000 Ada Generation, 0 %, 25940 MiB, 49140 MiB, 94.29 W, 61
2026/08/28 06:36:08.203, 3, NVIDIA RTX 6000 Ada Generation, 1 %, 26368 MiB, 49140 MiB, 104.21 W, 68
